日期,淨尖峰供電能力(萬瓩),尖峰負載(萬瓩),備轉容量(萬瓩),備轉容量率(%),工業用電(百萬度),民生用電(百萬度),核一#1(萬瓩),核一#2(萬瓩),核二#1(萬瓩),核二#2(萬瓩),核三#1(萬瓩),核三#2(萬瓩),林口#1(萬瓩),林口#2(萬瓩),林口#3(萬瓩),台中#1(萬瓩),台中#2(萬瓩),台中#3(萬瓩),台中#4(萬瓩),台中#5(萬瓩),台中#6(萬瓩),台中#7(萬瓩),台中#8(萬瓩),台中#9(萬瓩),台中#10(萬瓩),興達#1(萬瓩),興達#2(萬瓩),興達#3(萬瓩),興達#4(萬瓩),大林#1(萬瓩),大林#2(萬瓩),和平#1(萬瓩),和平#2(萬瓩),麥寮#1(萬瓩),麥寮#2(萬瓩),麥寮#3(萬瓩),汽電共生(萬瓩),大潭 (#1-#6)(萬瓩),通霄 (#1-#6)(萬瓩),興達 (#1-#5)(萬瓩),南部 (#1-#4)(萬瓩),大林(#5-#6)(萬瓩),海湖 (#1-#2)(萬瓩),國光 #1(萬瓩),新桃#1(萬瓩),星彰#1(萬瓩),星元#1(萬瓩),嘉惠#1(萬瓩),豐德(#1-#2)(萬瓩),協和 (#1-#4)(萬瓩),氣渦輪(萬瓩),離島(萬瓩),德基(萬瓩),青山(萬瓩),谷關(萬瓩),天輪(萬瓩),馬鞍(萬瓩),萬大(萬瓩),大觀(萬瓩),鉅工(萬瓩),大觀二(萬瓩),明潭(萬瓩),碧海(萬瓩),立霧(萬瓩),龍澗(萬瓩),卓蘭(萬瓩),水里(萬瓩),其他小水力(萬瓩),風力發電(萬瓩),太陽能發電(萬瓩)
20250101,3106.4,2799.4,307,10.97,327.26,227.276,0,0,0,0,0,94.6,75.8,76.4,0,51.6,0,52.1,51.5,52.9,46.5,52.9,53.3,0,0,0,0,0,0,76,0,54.3,41.6,31,0,57.2,68.8,496.2,279.3,157.1,74.1,54.5,45.9,47.9,63.1,53.1,0,50.3,195.3,13.8,0,8.7,3.2,4.6,1.3,2.6,1.8,1.9,5.1,1.8,21.9,71.5,0,0,0.5,1.7,0,12.1,136.4,0
20250102,3412.1,2961.7,450.4,15.21,350.158,243.179,0,0,0,0,0,94.6,75.8,76.3,0,38.5,0,44.1,32.6,33.1,48.5,28.6,28.6,0,0,0,0,0,0,76,0,60,61.2,28,0,57.1,116.7,497.8,270.5,156.5,85.9,22.4,67.6,46.8,63.1,47.3,0,119.2,194.2,13.8,0,8.4,4.9,4.1,1.4,2.6,1.7,1.9,5.1,1.8,30.8,47.6,0,0,1,8,0,20.5,285.3,0
20250103,3751.5,2964.9,786.6,26.53,352.462,244.779,0,0,0,0,0,94.6,75.9,76.2,0,32.6,0,33.3,32.7,23.9,33.4,24.4,25.3,0,0,0,0,0,0,76,0,60,61.3,28,0,57.2,96.2,474.7,279.1,146.4,39.4,22.4,67.2,0,62.9,50.5,0,110,146.2,13.9,0,7.8,0,2,1.1,1.9,1.3,0.2,5.5,2,0.1,6.3,0,0,0,0,0,8.8,290.2,384.4
20250104,3110.4,2748.2,362.2,13.18,330.88,229.791,0,0,0,0,0,94.6,75.8,76.3,0,45.4,0,45.7,45.2,49.8,48.8,47.8,48.6,0,0,0,0,0,0,76,0,60,61.2,29.7,0,57.1,55.1,384.4,270.4,154,72.8,22.4,43.2,47,0,46.5,0,117.8,191,13.8,0,8.1,6.5,10,7.6,7.5,5.9,1.9,5.5,2,32.3,67.5,0,0,0.5,8,0,20.1,222.7,0
20250105,3125.9,2716,409.9,15.09,317.831,220.728,0,0,0,0,0,94.5,75.6,76.2,0,51.7,0,50,51.1,52.7,48.6,53.1,53.3,0,0,0,0,0,0,76,0,54.4,57.3,33.6,0,57.1,67.5,410.6,271.7,165.8,73.8,54.5,42.5,43,0,44.5,0,48.5,190.3,27.6,0,8.8,0,1.9,1.1,2.1,1.6,1.9,5.4,2,29.6,59.7,0,0,0.5,8,0,12.2,212.2,0
20250106,3452.8,2912.9,539.9,18.54,343.578,238.61,0,0,0,0,0,94.6,75.8,76.4,0,28.9,0,30.5,30.2,23,23.7,23.6,24.4,0,0,0,0,0,0,76,0,59.9,60.7,28,0,57.1,113.7,516.1,273.1,171.3,71,22.4,64.8,41.7,63.1,45.6,0,119.2,182.4,14,0,8.3,3.2,3,1.2,1.8,1.2,1.9,5.2,1.9,50.5,56.8,0,0,0.5,4,0,19.9,285.5,0
20250107,3418.1,2974.8,443.3,14.9,353.441,245.459,0,0,0,0,0,94.6,75.8,76.4,0,30.4,0,31.1,30.9,31.3,31.9,33.1,33.7,0,0,0,0,0,0,75.7,0,59.9,60.8,28,0,57.1,113.3,519.3,271,165.6,73.8,22.4,69.5,48.3,63.1,52.7,0,118,195,13.9,0,8.3,6.4,12,1.2,1.8,1.2,1.9,3.8,1.2,44,57.2,0,0,0.5,1.7,0,19.5,267.9,0
20250108,3430.1,2985.1,445,14.91,356.575,247.636,0,0,0,0,0,94.5,75.7,76.3,0,34.5,0,36.3,36,16,33.7,33,33.5,0,0,0,0,0,0,76,0,60,60.6,28,0,57.2,110.9,438.4,270.5,171.7,71,22.3,89.2,48,63.1,52.8,55.2,119.2,196.2,13.9,0,9.3,4.1,5.9,0.1,1.3,0.7,1.9,3.7,1.2,57,77.7,0,0,0.5,4,0,19.8,260.1,0
20250109,3511.9,2993.1,518.8,17.33,358.573,249.023,0,0,0,0,0,94.6,75.8,76.3,0,33.6,0,34.4,34,0,34.9,33.6,34.2,0,0,0,0,0,0,75.9,0,59.9,60.9,28,0,57.2,106.5,482.8,274,160.1,89.7,22.4,86.8,42.8,63.1,44.4,45.3,112.1,189,13.9,0,8.9,3.2,2,1.4,2.1,1.3,3.9,3.9,1.3,26.7,50,2,0,0.5,4,0,20.8,291,0
20250110,3998.8,2957.9,1040.9,35.19,357.366,248.184,0,0,0,0,0,94.6,75.8,76.2,0,30.6,0,31.4,30.8,0,31.4,31.2,31.7,0,0,0,0,0,0,75.6,0,60,60.7,28,0,57.3,113.2,397.3,286.2,173,82.6,22.6,80.6,42.8,63,44.3,56.9,118.9,194.7,14,0,9.3,6.5,11.1,1.8,2.4,1.6,3.9,4,1.3,29.5,58.1,2.1,0,0,8.1,0,21.5,289.7,0
20250111,3272,2819.9,452.1,16.03,339.701,235.916,0,0,0,0,0,94.6,75.9,76.4,0,40.4,0,41.6,41.1,0,28.4,28.6,29.5,0,0,0,0,0,0,75.7,0,56.1,57.4,28,0,57.1,54.7,510,287.8,167.6,83.4,22.5,44.4,0,63.1,48.3,49.3,50.4,195.3,14.1,0,8.5,4.5,4.4,1.3,1.9,1.2,3.9,3.1,1,49.9,68.2,2.2,0,0.5,2.6,0,12.6,277.6,0
20250112,3197.1,2780.2,416.9,15,322.051,223.659,0,0,0,0,0,94.6,75.9,76.4,0,32.1,0,33.6,32.2,0,33.3,33.2,33.6,0,0,0,0,0,0,76,0,56.3,57.3,28,0,57.2,68.3,480.6,269.7,160,95.7,22.5,44.6,0,0,49.6,49.8,49.5,196.1,14.1,0,8.3,3.3,4,1,1.5,0.9,3.9,3.1,1,57.6,71.3,2.9,0,0.5,6.2,0,12.4,267.5,0
20250113,3403.5,2955.5,448,15.16,351.387,244.032,0,0,0,0,0,94.4,76.1,76.5,0,41.5,8.2,40.2,41.2,0,36.9,44.4,37.3,0,0,0,0,0,0,76.2,0,60,59.3,28,0,57.1,115.3,490.6,257,159.2,94.9,22.4,89,47.9,63.6,45.6,55.2,118.3,193.1,14.1,3.5,9.5,0,2,0.5,1.3,0.8,3.9,3.9,1.3,30.5,53.2,2.9,0,0,7.9,0,21.8,180.3,0
20250114,3267.1,3009.5,257.6,8.56,359.621,249.751,0,0,0,0,0,94.5,75.7,76.1,0,51.4,51.4,0,51.3,0,47.7,53,53.4,0,0,0,0,0,0,76,0,60.1,59.2,42.4,0,57.1,116.2,485.2,277.9,160,114.3,54.6,91.6,48.5,63.6,53.2,55.4,119.3,194.8,14,0,9.2,3.2,3,0.6,1.4,0.7,3.9,3.6,1.5,30.6,66.2,2.9,0,0,8,0,21,80.4,0
20250115,3739.3,3020.2,719.1,23.81,361.829,251.284,0,0,0,0,0,94.6,75.8,76.2,0,31.4,31.3,0,31.9,0,34.4,32.1,33.1,0,0,0,0,0,0,75.9,0,59.8,59.7,28,0,57.1,115.8,482.6,262,151.9,98.5,22.4,86.3,48.3,63.5,53.8,56.2,119.3,194.2,14.1,0,9,9,8,0.7,1.3,0.8,2.9,4.3,1.4,28.7,51.5,0.5,0,0,8,0,21.5,282.7,0
20250116,3455.5,3026.3,429.2,14.18,362.634,251.844,0,0,0,0,0,94.6,75.9,76.3,0,36.3,37,0,36.8,0,37.6,37.5,37.6,0,0,0,0,0,0,76,0,60,59.8,28,0,57.1,114.2,517.9,263.8,128.2,98.5,22.4,90.5,49.3,63.6,48.8,56.8,118.4,195.9,13.7,0,8.9,4.9,7.1,0.7,1.3,0.8,3.9,4,1.9,33.1,61.7,2.1,0,0,8,0,19.2,286.6,0
20250117,3398.8,2945,453.8,15.41,357.966,248.601,0,0,0,0,0,94.6,76,76.3,0,39.1,36.9,0,37.2,0,40.1,40.1,40.6,0,0,0,0,0,0,76,0,59.9,52.6,28,0,57.1,112.7,474.9,261.8,119.7,89.5,22.4,90.5,47.2,63.6,45.9,50.8,113.8,192.3,14.3,0,8.9,3.2,3,0.7,1.2,0.7,3.9,3.8,1.8,34.8,58.1,2,0,0,7.9,0,19.6,274.8,0
20250118,3270.6,2821.1,449.5,15.93,340.5,236.472,0,0,0,0,0,94.6,75.7,76.2,0,41.6,42.1,0,42,0,38.1,37.9,38.4,0,0,0,0,0,0,76,0,59.9,57.3,28,0,57.1,56.6,517.1,260.6,119.5,87.2,22.6,41,42.8,63.6,44.3,45.4,111.8,141.9,14.1,0,9.3,6.4,8.2,1.5,1.9,1.1,3.9,3.4,1.6,29.7,67.3,2.9,0,0,5.5,0,21.5,216.8,0
20250119,3239.7,2770.4,469.3,16.94,325.385,225.975,0,0,0,0,0,94.6,75.9,76.3,0,41.6,42.2,0,41.8,27.5,43,43.2,38.6,0,0,0,0,0,0,76,0,55.3,50.8,28.1,0,48.7,67.4,516.8,261.2,112,94.2,22.5,44.5,39.1,0,0,40.8,106.4,177.6,14.2,0,9.4,3.2,3,1.2,1.7,1.1,3.9,3.4,1.7,35.8,71.5,2.1,0,0,8,0,17.8,263,0
20250120,3514.7,2935.4,579.3,19.73,347.882,241.599,0,0,0,0,0,94.6,75.8,76.3,0,50.8,26.3,0,26.1,25.3,25.5,25.6,26.6,0,0,0,0,0,0,75.9,0,59.1,57.4,28,0,57.2,66.6,513.4,261.2,157,89.8,22.5,84.1,42.8,63.6,43.7,44.3,116.9,183.2,14,0,9.4,3,5.4,1.8,2.2,1.5,3.9,3.4,1.6,23.6,63.2,2.9,0,0,7.1,0,19,276.9,0
20250121,3278.7,2919.6,359.1,12.3,349.117,242.456,0,0,0,0,0,94.7,75.8,76.3,0,50.9,51.8,0,47.8,44.8,45.3,45.6,53.3,0,0,0,0,0,0,76,0,59.9,57.2,28,0,57.1,68,517.5,260.2,170.5,82.7,33.5,90.3,48.2,63.6,52.9,54.8,119.3,69.7,14.1,0,9.5,3.4,4.5,0.7,1.3,0.7,3.9,2.8,1.4,49.1,70.2,3.4,0,0,7.9,0,21,185.2,0
20250122,3587.1,2926.3,660.8,22.58,350.306,243.282,0,0,0,0,0,94.6,75.7,76.2,0,43.8,51.6,0,45,41.1,41.5,46.4,53.3,0,0,0,0,0,0,75.7,0,0,55.8,27.9,0,57.2,59.4,504.8,260.6,160.5,81.6,25.6,84.6,43.6,63.6,45.1,53.1,93.2,57.8,14.1,0,8.1,0,0,0.6,1.3,0.7,0,3.2,1.6,0.1,0,0.5,0,0,0,0,7.5,85.3,542.6
20250123,3632,2864.6,767.4,26.79,345.656,240.052,0,0,0,0,0,94.6,75.8,76.4,12.8,27.9,28.5,0,37.4,29,0,29.1,29.4,0,0,0,0,0,0,76,0,60,57.3,28,0,48.6,69.5,498.6,273.4,162.3,71.4,22.4,86.8,0,48.2,25.8,40,89.2,142.2,13.9,0,8.2,2.4,3.5,0.8,1.2,0.8,3.9,4.2,1.5,23.3,42.5,1.9,0,0,1.8,0,16.5,253.7,203
20250124,4151.5,2714.2,1437.3,52.95,329.628,228.922,0,0,0,0,0,94.6,75.6,76.3,76,28.5,30,0,27.8,22.9,0,23.7,24.2,0,0,0,0,0,0,76,0,60.1,57.1,28,0,47.4,66,417.3,249.2,131.8,70.4,22.4,0,0,0,0,0,0,47.5,13.9,0,7.7,0,0,0.7,1.2,0.8,0,3.8,0.9,0.1,0,2.9,0,0.9,0,0,8.1,285.8,712
20250125,3226.6,2614.6,612,23.41,310.636,215.731,0,0,0,0,0,94.6,75.8,76.4,76.3,37.3,37.7,0,37.1,37.7,0,38.1,38.4,0,0,0,0,0,0,76,0,60,57.4,28,0,57.1,46.6,450.3,254.4,143.8,95,22.3,45.9,0,63.6,0,0,0,70.5,27.7,0,8,6.5,4,0.7,1.2,0.7,3.9,4.1,1.5,51.9,86.9,1.9,0,0,8,0,21.3,303.4,0.1
20250126,3248.9,2574.9,674,26.18,302.206,209.877,0,0,0,0,0,94.5,75.9,76.4,76.4,32.2,33.6,0,32.6,24.9,0,33.2,33.6,0,0,0,0,0,0,75.9,0,55.3,54.4,28.1,0,57.2,48.3,444.1,256.3,95.6,65.8,22.4,42.2,42,0,0,0,45.6,141.7,28,0,8.1,3.2,3.9,0.9,1.2,0.7,3.9,4.1,1.4,36.8,61,1.9,0,0,1.5,0,21.1,302.9,0
20250127,3215,2499.4,715.6,28.63,296.589,205.977,0,0,0,0,0,94.6,75.7,76.3,76.3,27.2,27.3,0,24,0,6.5,28,28.9,0,0,0,0,0,0,75.9,0,57.8,56.9,28,0,57.2,54.5,399.2,252.6,98.7,78.2,22.4,45.9,48.8,63.6,0,0,0,147.9,27.8,0,8.2,5.5,4,1.9,2.2,1.4,3.9,4.1,1.4,47.2,71,2.9,0,0,4,0,11,291.9,0
20250128,3079.4,2358.9,720.5,30.54,284.032,197.255,0,0,0,0,0,94.7,75.7,76.2,76.2,30.9,29.7,0,31.1,0,28.6,29,28.9,0,0,0,0,0,0,76,0,0,57.2,28,0,57,46.5,270.5,252.6,52.8,92.3,22.3,48.2,46.2,63,0,0,0,137.7,27.8,0,8.4,3.1,3,1.6,2.2,1.3,3.9,4.1,1.5,45.5,66.5,1,0,0,8.1,0,21.9,301.6,31.3
20250129,2974.4,2347.3,627.1,26.72,276.138,191.774,0,0,0,0,0,94.7,75.7,76.3,76.2,29.7,29.9,0,30.4,0,29.4,29.6,29.5,0,0,0,0,0,0,56.7,0,0,56.3,28,0,54.7,46.3,354.4,221.7,45.7,109.6,22.3,91.7,48.7,63.6,0,0,0,195.4,27.6,0,8.3,3.7,2.8,1.7,2.2,1.4,3.9,4.1,1.4,74.9,109.1,2.9,0,0,0,0,9.6,123.3,0
20250130,3078.5,2333.6,744.9,31.92,274.605,190.708,0,0,0,0,0,94.6,75.7,76.4,76.3,22.8,23.3,0,23.6,0,23.5,23.9,24.7,0,0,0,0,0,0,76,0,0,56.3,28,0,42.6,48.5,457.6,214.6,55.3,110.5,22.4,89.1,47.5,0,0,0,0,145,27.7,0,9.4,3.3,2,0.8,1.3,0.8,3.9,4.4,1.5,64.3,85.9,2.1,0,0.5,0,0,9.7,73.4,0
20250131,3013.7,2404.2,609.5,25.35,280.684,194.931,0,0,0,0,0,94.6,75.6,76.3,76.3,27.6,28.1,0,28.5,0,28.5,28.1,28.4,0,0,0,0,0,0,76,0,0,56.4,28,0,42.6,49.5,455.5,195.8,164.5,108.7,22.4,88.6,48.5,0,0,0,38.1,136.7,27.7,0,9,5.2,2,0.8,1.3,0.8,3.9,4.3,1.5,44.7,68.3,2.9,0,2,4,0,10.8,27.6,0
20250201,3334.9,2489.8,845.1,33.94,292.212,211.69,0,0,0,0,0,94.6,75.7,76.4,76.4,22.8,22.8,0,24.1,0,24,23.9,23.4,0,0,0,0,0,0,76,0,0,57.4,28,0,42.5,45.5,466.5,213.6,77.5,63.3,22.4,40,39,0,48.2,41.1,38,172.8,28.3,0,8.1,3.4,3.2,0.8,1.3,0.8,3.9,4.4,1.5,46.8,69.6,2.6,0,1.6,7.1,0,20.8,282.1,0
20250202,3414.3,2561.2,853.1,33.31,297.863,215.783,0,0,0,0,0,94.6,75.7,76.2,76.2,22.8,22.9,0,23.6,23.3,24.2,24.2,23.9,0,0,0,0,0,0,76,0,0,0,28,0,57.3,44.8,467.9,247.7,157.1,89.4,22.4,71.1,39.1,0,0,0,43.1,176.4,28.1,0,8.2,0,1,0.7,1.3,0.7,3.9,4.3,1.5,44.5,68,2.3,0,1.2,7.9,0,20.4,293.7,0
20250203,3559.6,2888.4,671.2,23.24,336.954,244.102,0,0,0,0,0,94.6,75.8,76.2,76.2,22.8,23.4,0,23.7,23.3,23.5,23.6,24.2,0,0,0,0,0,0,76,0,0,0,28,0,57.2,66.6,551.3,263.5,156.1,98.3,22.4,81,39.1,63.5,44.1,45.3,39.8,185.5,27.6,0,7.9,6.4,11.3,8.6,8.5,6.3,3.9,4.5,1.7,29.5,32.5,2.9,0,1,4,0,27.5,301.9,0.4
20250204,3592.8,2950.7,642.1,21.76,351.435,254.593,0,0,0,0,0,94.5,75.9,76.2,76.4,23.3,23,0,23.6,23.3,23.5,23.6,24.2,0,0,0,0,0,0,74.8,0,0,0,28,0,57.2,69.6,552.3,272.6,163.3,107.6,22.5,42.1,43,63.5,44.9,48.4,43.7,185.1,47.4,0,7.9,4.3,9.1,2.4,5.4,4.6,3.9,4.2,2,29.4,65,2.9,0,0.6,8,0,27.3,297.6,0.5
20250205,3405.4,2940.3,465.1,15.82,355.738,257.711,0,0,0,0,0,94.6,75.8,76.3,76.3,42.1,42,0,42,41,41.7,43.1,43.3,0,0,0,0,0,0,74.8,0,0,0,28,0,57.2,69.3,548.5,276.2,156.1,112.9,22.4,79.2,47.9,63.6,49.9,49.8,50.3,195.6,27.4,0,8.1,7.2,10.1,5.2,8,6.1,3.9,5,1.8,37.6,60.1,2.9,0,0.6,7.2,0,26.6,121.1,0.4
20250206,3362.7,2954.6,408.1,13.81,357.476,258.969,0,0,0,0,0,94.5,75.8,76.2,76.3,50,51.1,0,50.5,51.8,52.5,48.3,50.4,0,0,0,0,0,0,74.8,0,0,41.5,28,0,57.2,66.4,525.1,276,145.6,96,52.8,79.2,42.9,63.6,44.3,45.3,44.7,88.3,35.4,0,8.1,8.2,15.5,2.7,7,5.7,3.9,5,1.8,34.7,68,2.2,0,0.6,8,0,26.3,215.6,0.6
20250207,3714.3,2973.8,740.5,24.9,359.503,260.437,0,0,0,0,0,94.5,80.3,80.6,80.6,31.7,31,0,32,31.5,32.4,0,32.5,0,0,0,0,0,0,75,0,0,51.9,28,0,57.2,53.7,525.8,274.3,141.2,77.2,22.5,40.3,0,63.2,0,45.2,40.4,43.9,27.7,0,8.6,1,1,1.8,2.2,1.4,0,5.4,1.9,0,0,2.9,0,0,0,0,14.3,309.3,629
20250208,3275.4,2948.3,327.1,11.09,356.605,258.339,0,0,0,0,0,94.5,75.8,76.2,76.3,51,51.2,0,50.9,52.8,53.6,0,53.3,0,0,0,0,0,0,75.9,0,0,61.2,28.1,0,57.1,65.6,554.1,313.1,154.3,95,22.4,43.7,46.1,0,53.7,57.1,50.4,97.8,27.7,0,8.7,3.3,4.1,0.7,1.2,0.6,3.9,3.9,1.9,35.1,54.8,2.2,0,0.5,4,0,26.9,288.9,0.7
20250209,3309.9,2860.2,449.7,15.72,333.591,241.666,0,0,0,0,0,94.6,75.8,76.1,76.2,37,36.9,0,36.4,37.8,38.5,0,37.6,0,0,0,0,0,0,76,0,0,55.4,28,0,57.3,55.7,538.9,298.9,147.5,93.7,22.4,43.5,48.8,0,54.1,56.5,96.2,101.4,27.7,0,9.2,3.2,4.1,0.7,1.6,0.6,3.9,3.9,1.9,49.8,87.6,2.9,0,0.1,4,0,19.5,267.3,0
20250210,3450.5,2946.7,503.8,17.1,354.128,256.544,0,0,0,0,0,94.5,75.7,75.2,76.3,34,33.8,0,34.7,35,35.7,0,31.5,0,0,0,0,0,0,76,0,0,61.4,28.1,0,57.2,120.8,532,304.6,149.6,98.8,22.4,80.7,48.8,63.6,52.4,54.5,98.8,97.9,27.8,0,8.9,2.9,2,0.7,1.2,0.6,3.9,4,1.9,43.1,64.7,2.9,0,1,8.1,0,27.3,220.2,0.5
20250211,3390.3,2957,433.3,14.65,358.864,259.974,0,0,0,0,0,94.6,75.8,75.6,76.5,46.7,45.9,0,45.9,47.2,46.3,37.2,48.2,0,0,0,0,0,0,76,0,0,60.8,30.3,0,57.2,121.2,527.5,333.4,158.3,99.3,30.6,86.3,47.8,63.6,47.4,46.8,88.9,96,27.6,0,9.4,5.8,11.5,0.8,1.2,0.7,3.9,4,1.9,31.3,45.1,2.9,0,1,3.9,0,27.3,113.5,0.6
20250212,3341.8,3007.4,334.4,11.12,361.801,262.103,0,0,0,0,0,94.6,75.7,76.3,76.3,51.3,51.7,0,50.9,52.7,53.5,53.1,53,0,0,0,0,0,0,76,0,0,61.2,42.4,0,57.1,116.4,534.3,331.4,151.4,99.3,54.4,80.6,48.8,63.6,48.6,48.2,98.9,98,27.6,0,9.6,3.3,3.1,1.8,5.5,4.3,3.9,4.5,2.1,34.7,51,3.4,0,0.5,8,0,27.6,67,0.4
20250213,3567.1,3009.8,557.3,18.52,363.296,263.185,0,0,0,0,0,94.6,75.7,76.2,76.3,32.4,32.3,0,32.4,33.1,33.7,33.1,33.6,0,0,0,0,0,0,76,0,0,61.2,28,0,57.2,111.3,522,343.2,147.1,83.5,22.4,79.2,42.8,63.5,44.7,45.3,89.7,79.4,13.9,0,9.1,10,17.2,8.1,7.7,5.3,3.9,4.1,1.9,29.5,50,3.9,0,4.1,8,0,29.9,307,1.1
20250214,3772,2975.9,796.1,26.75,360.314,261.025,0,0,0,0,0,94.7,75.6,76.2,76.3,31.2,31,0,0,31,31.8,31.1,31.6,0,0,0,0,0,0,76,0,0,60.8,28,0,57.3,79.9,451.4,330.2,149.2,66.4,22.4,79.1,42.8,63.6,0,45.3,37.9,89.3,13.9,0,8.9,3.3,4.1,8.6,8.3,5.8,0,4,1.9,12.3,4,4.4,0,1.5,3.6,0,25.9,233.7,423.2
20250215,3193.7,2735.1,458.6,16.77,335.964,243.385,0,0,0,0,0,94.6,75.7,76.2,76.3,38.6,38.7,0,0,39.5,40.1,39.6,40.3,0,0,0,0,0,0,75.8,0,0,61.1,28,0,57.2,48.7,513.3,333.8,173.2,99.1,22.3,80.5,44.2,63.6,45.8,46.4,98.8,73.2,13.7,0,9.3,11.3,17,8.6,8.3,6.4,3.9,4.1,1.9,30.8,79,3.1,0,0.2,8,0,30.4,38.3,0.6
20250216,3237.5,2698,539.5,19.99,319.071,231.148,0,0,0,0,0,94.5,75.8,76.4,76.4,23.3,23,0,0,23.7,24.6,23.8,24.2,0,0,0,0,0,0,76,0,0,57.5,28,0,57.3,47.7,499,312.5,166.9,86.5,22.4,89,47.2,0,40.3,40.3,49.4,49.1,14,0,9,6.7,13.9,3.5,3.8,2.9,3.9,4.1,1.9,43.8,74,2.7,0,0.9,7.3,0,28.5,285.2,0
20250217,3721.4,2920.6,800.8,27.42,345.836,250.537,0,0,0,0,0,94.6,78,76.4,76.3,22.9,48.9,0,0,24.1,24.7,24.1,24.9,0,0,0,0,0,0,75.9,0,0,60.1,28,0,57.2,119.8,529,321,160.1,64,22.4,80.5,39.1,63.6,45.2,45.3,88.2,89.4,13.9,0,7.7,6.6,8.6,3.5,3.8,2.8,3.9,4.6,2,43.8,62.3,3.9,0,0,4,0,28.1,293.6,1
20250218,3760.1,2974.6,785.5,26.41,355.31,257.401,0,0,0,0,0,94.5,75.6,76.1,76.1,49.1,23,0,0,23.1,23.7,23.7,24.3,0,0,0,0,0,0,76,0,0,60.3,28,0,56.3,113,483,363.7,165.4,54.2,22.4,71.1,39.9,56.5,42.5,53.7,63.7,49.7,14,0,8.2,3.6,6.8,3.4,3.8,2.8,3.9,3.8,1.7,17.7,18,1,0,0.8,0,0,27.2,312.6,226.5
20250219,4061.8,2978.2,1083.6,36.38,359.298,260.29,0,0,0,0,0,94.6,75.8,76.1,76.1,32.5,32.4,0,0,32.9,33.7,33.1,33.9,0,0,0,0,0,0,76,0,0,60.7,28,0,57.2,88.6,516.3,366,158.1,66.4,22.4,42.2,0,63.6,0,0,0,0,28.1,0,8.3,3.2,4.7,2.4,2.8,2,0,3.6,1.8,0.1,0,1,0,1.1,0,0,15.3,183.8,700.6
20250220,3932.4,2999.1,933.3,31.12,360.927,261.47,0,0,0,0,0,94.5,75.6,76.1,76.3,28.3,27.9,0,0,28,28.7,28.6,33.9,0,0,0,0,0,0,76,0,0,60.2,28,0,57.2,118.8,433,372.2,156.3,63.3,22.4,44.9,0,63.6,0.1,45.7,86.6,90.5,27.9,0,8.7,1.8,3,0,2.1,2.2,0,4.4,2,0,0,0.5,0,0,0,0,18,286.8,488.4
20250221,3966.4,2996,970.4,32.39,357.167,258.745,0,0,0,0,0,94.5,75.8,76.3,76.5,33.6,33,0,0,33.3,34,26.7,29.9,0,0,0,0,0,0,76,0,0,60.1,28,0,57.1,84.8,455.1,359.9,168.9,71.4,26.4,0,0,63.5,0,0,0,0,27.5,0,8.4,3.8,5.3,2.5,2.9,2.1,0,4.8,2.3,15,29.9,3.2,0,0,0,0,17.3,308.2,578.4
20250222,3236.1,2761.9,474.2,17.17,335.292,242.898,0,0,0,0,0,94.4,75.5,76.1,76.1,37.2,38.2,0,0,38.3,38.5,37.7,38.3,0,0,0,0,0,0,76,0,0,60,28.1,0,57.2,50.2,430.7,365.5,156.3,66.9,22.5,40.7,48.3,0,44.5,0,114.6,88.4,26.9,0,8.7,7.1,11.7,2.6,3,2,3.9,4.5,2.1,28.6,67.1,3.9,0,0,4,0,28.5,301,1.5
20250223,3198.3,2765.9,432.4,15.63,324.852,235.336,0,0,0,0,0,94.4,75.8,76.4,76.3,24.3,24.2,0,0,23.4,23.5,23.6,23.6,0,0,0,0,0,0,75.8,0,0,55.5,28,0,57.2,50.7,450.4,372.9,171.1,96,22.5,0,47,63.6,50,0,49.5,100,27.4,0,8.8,8.1,12.2,2.6,3,2.1,3.9,3.6,1.7,57,86.5,3.9,0,1.1,4,0,30.8,304.4,0
20250224,3490.8,2982.3,508.5,17.05,353.781,256.292,0,0,0,0,0,94.5,76,76.4,76.6,22.9,23,0,0,25.9,23.5,23.6,23.9,0,0,0,0,0,0,76,0,0,60.2,28,0,57.2,116.6,449.7,373.7,170.9,96.5,22.4,80.9,39.1,63.5,45.9,46.6,114,97.1,27.4,0,9,7.9,9.8,2.6,3,2.1,3.9,4.4,2.1,42.9,65.4,2.9,0,1.9,4,0,30.3,300.2,1.4
20250225,4117.2,2971.5,1145.7,38.56,358.266,259.542,0,0,0,0,0,94.6,75.8,76.3,76.4,23,23.1,0,0,23.4,29.8,23.6,23.9,0,0,0,0,0,0,76.1,0,0,60.7,28,0,57.2,127.3,474.6,359,156.4,80.9,22.5,38.9,0,62.2,4.2,0,0,0,27.4,0,8.3,0,0,2.6,3,2.3,0,3.7,1.8,0.1,0,1,0,0.9,0,0,17,120.3,842.2
20250226,3614.5,2969,645.5,21.74,357.278,258.826,0,0,0,0,0,94.4,75.7,76.2,76.4,38.8,38.6,0,0,40,53.3,38.1,38.7,0,0,0,0,0,0,76,0,0,59.9,28,0,57.1,113.8,461.6,364.5,163.5,81,22.4,91.3,44.7,63.6,53,55.3,119.2,104.7,27.6,0,9.5,6.4,4,2.7,3,2,3.9,4.1,1.9,26.7,47.6,2.4,0,0,4,0,29.5,208.9,1
